joint_change,dry_marginal,hot_marginal,excess_joint,station_id,precip_threshold,temperature_threshold,zero_precip_threshold,dry_early_pct,hot_early_pct,joint_early_pct,dry_late_pct,hot_late_pct,joint_late_pct,joint_change_ci_low,joint_change_ci_high,dry_marginal_ci_low,dry_marginal_ci_high,hot_marginal_ci_low,hot_marginal_ci_high,excess_joint_ci_low,excess_joint_ci_high,definition,scenario
35.29411764705882,16.60899653979239,19.377162629757784,-0.6920415224913532,40783,367.21999999999997,12.931123919308359,False,23.52941176470588,23.52941176470588,11.76470588235294,58.82352941176471,70.58823529411765,47.05882352941176,11.76470588235294,76.47058823529412,3.633217993079586,36.332179930795846,4.671280276816609,40.484429065743946,-14.878892733564014,16.955017301038062,annual,primary
29.411764705882355,5.1903114186851225,12.110726643598618,12.110726643598616,40785,105.2,19.74672131147541,False,23.52941176470588,23.52941176470588,5.88235294117647,35.294117647058826,64.70588235294117,35.294117647058826,5.882352941176472,52.94117647058824,-2.2491349480968856,20.761245674740483,3.633217993079585,26.989619377162626,-3.806228373702425,20.41522491349481,annual,primary
35.294117647058826,8.823529411764705,17.128027681660893,9.342560553633227,40789,58.010000000000005,20.94986301369863,False,23.52941176470588,23.52941176470588,0.0,41.17647058823529,76.47058823529412,35.294117647058826,11.76470588235294,64.70588235294117,-2.7681660899653973,27.68166089965398,6.920415224913495,33.21799307958477,-7.95847750865052,16.26297577854671,annual,primary
52.94117647058824,16.435986159169552,24.74048442906574,11.764705882352942,40791,61.910000000000004,22.946575342465753,False,23.52941176470588,23.52941176470588,0.0,52.94117647058824,88.23529411764706,52.94117647058824,29.411764705882355,76.47058823529412,6.228373702422145,32.87197231833909,10.380622837370243,36.15916955017301,-2.422145328719721,17.99307958477509,annual,primary
-5.88235294117647,5.190311418685122,-7.266435986159168,-3.8062283737024223,40792,115.4,19.62,False,23.52941176470588,23.52941176470588,11.76470588235294,58.82352941176471,5.88235294117647,5.88235294117647,-23.52941176470588,41.17647058823529,1.0380622837370246,19.377162629757784,-11.76470588235294,16.955017301038065,-17.993079584775085,11.764705882352938,annual,primary
-5.88235294117647,0.0,-4.1522491349480966,-1.7301038062283736,40793,124.64,17.319398907103825,False,23.52941176470588,23.52941176470588,5.88235294117647,23.52941176470588,5.88235294117647,0.0,-17.647058823529413,17.647058823529413,-1.7301038062283738,10.380622837370241,-9.3598615916955,4.1522491349480966,-14.53287197231834,11.76470588235294,annual,primary
52.94117647058824,23.010380622837374,28.54671280276816,1.3840830449827022,40794,295.24,24.53434065934066,False,23.52941176470588,23.52941176470588,0.0,64.70588235294117,88.23529411764706,52.94117647058824,23.52941176470588,70.58823529411765,10.380622837370241,36.15916955017301,11.072664359861593,38.75432525951557,-14.186851211072653,12.110726643598618,annual,primary
29.411764705882355,6.574394463667822,19.03114186851211,3.8062283737024236,40796,230.8,26.425753424657533,False,23.52941176470588,23.52941176470588,0.0,35.294117647058826,88.23529411764706,29.411764705882355,11.76470588235294,52.94117647058824,0.0,25.432525951557096,7.785467128027681,31.487889273356394,-12.456747404844286,10.397923875432591,annual,primary
29.411764705882355,7.785467128027681,13.321799307958477,8.304498269896197,40797,1167.8400000000001,10.27917808219178,False,23.52941176470588,23.52941176470588,0.0,41.17647058823529,64.70588235294117,29.411764705882355,17.647058823529413,82.35294117647058,3.1141868512110737,39.44636678200692,6.920415224913495,39.44636678200692,-5.882352941176472,17.99307958477509,annual,primary
11.76470588235294,7.612456747404843,6.228373702422144,-2.0761245674740483,40798,276.51,12.269945355191258,False,23.52941176470588,23.52941176470588,11.76470588235294,47.05882352941176,41.17647058823529,23.52941176470588,-11.76470588235294,70.58823529411764,-1.3927335640138405,32.35294117647059,-4.844290657439447,31.20242214532894,-15.242214532871971,14.878892733564019,annual,primary
23.52941176470588,8.650519031141869,4.498269896193772,10.380622837370243,40802,92.28,16.08,False,23.52941176470588,23.52941176470588,5.88235294117647,52.94117647058824,35.294117647058826,29.411764705882355,0.0,70.58823529411765,1.5570934256055369,31.141868512110722,-2.249134948096885,33.73702422145329,-7.26643598615917,22.145328719723185,annual,primary
