index_name,network,tau,slope,ols_slope,n_stations,ci_low,ci_high
warm_days,common_365_equivalent,0.4,13.106376000316121,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.41,13.500292054795889,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.42,13.500292054795889,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.43,16.372093740829378,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.44,16.372093740829378,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.45,16.372093740829378,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.46,15.519943419274265,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.47,15.519943419274265,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.48,15.519943419274265,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.49,15.519943419274265,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.5,15.778790430816459,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.51,15.778790430816459,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.52,15.732559817720539,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.53,15.732559817720539,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.54,15.732559817720539,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.55,15.981901917004361,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.56,15.981901917004361,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.57,15.981901917004361,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.58,15.651509206261917,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.59,15.651509206261917,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.6,15.651509206261917,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.61,15.640784430415021,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.62,15.640784430415021,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.63,15.640784430415021,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.64,15.735566540681873,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.65,15.735566540681873,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.66,15.006904727714778,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.67,15.006904727714778,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.68,15.006904727714778,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.69,15.164128847756157,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.7,15.164128847756157,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.71,15.164128847756157,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.72,15.164128847756157,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.73,14.801954710623512,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.74,14.801954710623512,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.75,14.801954710623512,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.76,15.25377437727415,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.77,15.25377437727415,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.78,15.125762288760784,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.79,15.125762288760784,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.8,15.125762288760784,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.81,15.125762288760784,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.82,15.125762288760784,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.83,14.963957749607381,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.84,14.963957749607381,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.85,14.963957749607381,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.86,14.963957749607381,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.87,14.963957749607381,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.88,14.963957749607381,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.89,22.41938790500956,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.9,22.41938790500956,13.95571780076247,108.0,,
warm_nights,available,0.1,8.741935483870968,10.958427868028847,,,
warm_nights,available,0.11,8.741935483870968,10.958427868028847,,,
warm_nights,available,0.12,8.9109888156809,10.958427868028847,,,
warm_nights,available,0.13,8.9109888156809,10.958427868028847,,,
warm_nights,available,0.14,8.9109888156809,10.958427868028847,,,
warm_nights,available,0.15,8.9109888156809,10.958427868028847,,,
warm_nights,available,0.16,8.9109888156809,10.958427868028847,,,
warm_nights,available,0.17,9.528334110903758,10.958427868028847,,,
warm_nights,available,0.18,9.528334110903758,10.958427868028847,,,
warm_nights,available,0.19,9.528334110903758,10.958427868028847,,,
warm_nights,available,0.2,10.429118901626232,10.958427868028847,,,
warm_nights,available,0.21,10.429118901626232,10.958427868028847,,,
warm_nights,available,0.22,10.429118901626232,10.958427868028847,,,
warm_nights,available,0.23,10.429118901626232,10.958427868028847,,,
warm_nights,available,0.24,10.336021505376344,10.958427868028847,,,
warm_nights,available,0.25,10.336021505376344,10.958427868028847,,,
warm_nights,available,0.26,10.336021505376344,10.958427868028847,,,
warm_nights,available,0.27,10.336021505376344,10.958427868028847,,,
warm_nights,available,0.28,10.336021505376344,10.958427868028847,,,
warm_nights,available,0.29,9.400201612903224,10.958427868028847,,,
warm_nights,available,0.3,9.868951612903226,10.958427868028847,,,
warm_nights,available,0.31,9.868951612903226,10.958427868028847,,,
warm_nights,available,0.32,9.868951612903226,10.958427868028847,,,
warm_nights,available,0.33,9.868951612903226,10.958427868028847,,,
warm_nights,available,0.34,9.868951612903226,10.958427868028847,,,
warm_nights,available,0.35,9.868951612903226,10.958427868028847,,,
warm_nights,available,0.36,11.231671554252197,10.958427868028847,,,
warm_nights,available,0.37,11.231671554252197,10.958427868028847,,,
