scenario,index_name,year,count,rate_pct
fixed_w11_t7_corrected,cool_nights,2022,18.083333333333332,4.957996762320852
fixed_w11_t7_corrected,cool_nights,2023,14.49074074074074,3.972664841629526
fixed_w11_t7_corrected,cool_nights,2024,18.425925925925927,5.050828560735231
fixed_w11_t7_corrected,warm_days,1991,21.37962962962963,5.8725245854232515
fixed_w11_t7_corrected,warm_days,1992,9.344328703703704,2.6060311564112677
fixed_w11_t7_corrected,warm_days,1993,13.98900462962963,3.865848448218594
fixed_w11_t7_corrected,warm_days,1994,22.95486111111111,6.335937654206663
fixed_w11_t7_corrected,warm_days,1995,31.58738425925926,8.741814665388148
fixed_w11_t7_corrected,warm_days,1996,27.212962962962962,7.506722002694539
fixed_w11_t7_corrected,warm_days,1997,28.958333333333332,8.05729151129353
fixed_w11_t7_corrected,warm_days,1998,66.47685185185185,18.4409197055875
fixed_w11_t7_corrected,warm_days,1999,45.438657407407405,12.577795175866354
fixed_w11_t7_corrected,warm_days,2000,43.248263888888886,12.007047948214861
fixed_w11_t7_corrected,warm_days,2001,58.949074074074076,16.228330853074063
fixed_w11_t7_corrected,warm_days,2002,48.248263888888886,13.325363575835624
fixed_w11_t7_corrected,warm_days,2003,36.84143518518518,10.171583729576442
fixed_w11_t7_corrected,warm_days,2004,43.573495370370374,12.048895480862631
fixed_w11_t7_corrected,warm_days,2005,42.629050925925924,11.734194736085922
fixed_w11_t7_corrected,warm_days,2006,50.11516203703704,13.775134037270625
fixed_w11_t7_corrected,warm_days,2007,34.63483796296296,9.52068661545352
fixed_w11_t7_corrected,warm_days,2008,55.333333333333336,15.17738558387679
fixed_w11_t7_corrected,warm_days,2009,41.907407407407405,11.503392664820707
fixed_w11_t7_corrected,warm_days,2010,92.36111111111111,25.33447890808662
fixed_w11_t7_corrected,warm_days,2011,42.648148148148145,11.72145050470253
fixed_w11_t7_corrected,warm_days,2012,34.898148148148145,9.60453055533569
fixed_w11_t7_corrected,warm_days,2013,58.675925925925924,16.08226375243592
fixed_w11_t7_corrected,warm_days,2014,51.97222222222222,14.378910279698035
fixed_w11_t7_corrected,warm_days,2015,76.94444444444444,21.198689136975858
fixed_w11_t7_corrected,warm_days,2016,74.43518518518519,20.50201860821851
fixed_w11_t7_corrected,warm_days,2017,74.36111111111111,20.473127042935225
fixed_w11_t7_corrected,warm_days,2018,79.30555555555556,21.845034332372325
fixed_w11_t7_corrected,warm_days,2019,61.24074074074074,16.880631933634056
fixed_w11_t7_corrected,warm_days,2020,57.18518518518518,15.704554224570044
fixed_w11_t7_corrected,warm_days,2021,113.69444444444444,31.25245013292023
fixed_w11_t7_corrected,warm_days,2022,88.96296296296296,24.418472083384465
fixed_w11_t7_corrected,warm_days,2023,87.52777777777777,24.05634496258986
fixed_w11_t7_corrected,warm_days,2024,90.1574074074074,24.81318681259751
fixed_w11_t7_corrected,warm_nights,1991,23.39178240740741,6.642244212007013
fixed_w11_t7_corrected,warm_nights,1992,12.61574074074074,3.5965680838592813
fixed_w11_t7_corrected,warm_nights,1993,18.34375,5.180086718117429
fixed_w11_t7_corrected,warm_nights,1994,31.40451388888889,8.814087542524392
fixed_w11_t7_corrected,warm_nights,1995,24.854166666666668,6.9526828741269515
fixed_w11_t7_corrected,warm_nights,1996,34.130208333333336,9.682577892841529
fixed_w11_t7_corrected,warm_nights,1997,27.844328703703702,7.799821276027712
fixed_w11_t7_corrected,warm_nights,1998,50.08738425925926,14.156550424869806
fixed_w11_t7_corrected,warm_nights,1999,41.845486111111114,11.756249317665937
fixed_w11_t7_corrected,warm_nights,2000,40.59027777777778,11.378534640865176
fixed_w11_t7_corrected,warm_nights,2001,47.00289351851852,13.054686546760585
fixed_w11_t7_corrected,warm_nights,2002,43.82175925925926,12.161791487288053
fixed_w11_t7_corrected,warm_nights,2003,41.59085648148148,11.584356921139825
fixed_w11_t7_corrected,warm_nights,2004,43.439236111111114,12.07874905271714
fixed_w11_t7_corrected,warm_nights,2005,38.608217592592595,10.667314223123414
fixed_w11_t7_corrected,warm_nights,2006,55.110532407407405,15.1705554448283
fixed_w11_t7_corrected,warm_nights,2007,38.54398148148148,10.583618702007959
fixed_w11_t7_corrected,warm_nights,2008,50.30555555555556,13.809643770127739
fixed_w11_t7_corrected,warm_nights,2009,44.49074074074074,12.210377896873169
fixed_w11_t7_corrected,warm_nights,2010,69.97222222222223,19.20688607527273
fixed_w11_t7_corrected,warm_nights,2011,48.370370370370374,13.283514414332156
fixed_w11_t7_corrected,warm_nights,2012,43.53703703703704,11.987638632515827
fixed_w11_t7_corrected,warm_nights,2013,49.7962962962963,13.646640016503031
fixed_w11_t7_corrected,warm_nights,2014,52.53703703703704,14.517032550197795
fixed_w11_t7_corrected,warm_nights,2015,71.64814814814815,19.744942683533573
fixed_w11_t7_corrected,warm_nights,2016,64.10185185185185,17.63665919085341
fixed_w11_t7_corrected,warm_nights,2017,59.925925925925924,16.494040952246664
fixed_w11_t7_corrected,warm_nights,2018,77.75,21.412054626106393
fixed_w11_t7_corrected,warm_nights,2019,59.879629629629626,16.504719022239886
fixed_w11_t7_corrected,warm_nights,2020,54.48148148148148,14.964369588188324
fixed_w11_t7_corrected,warm_nights,2021,76.82407407407408,21.10729623938517
fixed_w11_t7_corrected,warm_nights,2022,73.12962962962963,20.057057460791178
fixed_w11_t7_corrected,warm_nights,2023,76.5,20.97510964938856
fixed_w11_t7_corrected,warm_nights,2024,81.01851851851852,22.213131728076856
fixed_w11_t7_raw,cool_days,1991,42.925925925925924,11.793564408506775
fixed_w11_t7_raw,cool_days,1992,85.97222222222223,23.761261294201468
fixed_w11_t7_raw,cool_days,1993,55.398148148148145,15.350504591820808
fixed_w11_t7_raw,cool_days,1994,38.80555555555556,10.73384614042374
fixed_w11_t7_raw,cool_days,1995,33.50925925925926,9.259169174389799
fixed_w11_t7_raw,cool_days,1996,39.074074074074076,10.770894101305512
fixed_w11_t7_raw,cool_days,1997,39.00925925925926,10.825304694691473
fixed_w11_t7_raw,cool_days,1998,24.72222222222222,6.85948564205117
fixed_w11_t7_raw,cool_days,1999,19.703703703703702,5.45642072527092
fixed_w11_t7_raw,cool_days,2000,25.166666666666668,6.985502135229664
fixed_w11_t7_raw,cool_days,2001,17.62037037037037,4.852898735014356
fixed_w11_t7_raw,cool_days,2002,22.85185185185185,6.312892734702778
fixed_w11_t7_raw,cool_days,2003,24.37037037037037,6.73784709174053
fixed_w11_t7_raw,cool_days,2004,24.055555555555557,6.6553320299768295
fixed_w11_t7_raw,cool_days,2005,26.98148148148148,7.426026206155274
fixed_w11_t7_raw,cool_days,2006,26.77777777777778,7.354804430083031
fixed_w11_t7_raw,cool_days,2007,23.694444444444443,6.5079475816696295
fixed_w11_t7_raw,cool_days,2008,41.27777777777778,11.322694361880506
fixed_w11_t7_raw,cool_days,2009,27.74074074074074,7.6139061933979235
fixed_w11_t7_raw,cool_days,2010,13.481481481481481,3.698012171046245
fixed_w11_t7_raw,cool_days,2011,30.72222222222222,8.444267283536957
fixed_w11_t7_raw,cool_days,2012,25.84259259259259,7.113088330030973
fixed_w11_t7_raw,cool_days,2013,28.712962962962962,7.869811829800729
fixed_w11_t7_raw,cool_days,2014,28.22222222222222,7.793845946037282
fixed_w11_t7_raw,cool_days,2015,23.824074074074073,6.555738954065161
fixed_w11_t7_raw,cool_days,2016,22.97222222222222,6.3270058398797575
fixed_w11_t7_raw,cool_days,2017,16.666666666666668,4.58175884674233
fixed_w11_t7_raw,cool_days,2018,18.546296296296298,5.105866193373304
fixed_w11_t7_raw,cool_days,2019,24.50925925925926,6.753232674269005
fixed_w11_t7_raw,cool_days,2020,27.175925925925927,7.465472079409631
fixed_w11_t7_raw,cool_days,2021,12.38888888888889,3.407285441561046
fixed_w11_t7_raw,cool_days,2022,14.38888888888889,3.9478342259410337
fixed_w11_t7_raw,cool_days,2023,12.296296296296296,3.380048853111271
fixed_w11_t7_raw,cool_days,2024,18.555555555555557,5.103713409249325
fixed_w11_t7_raw,cool_nights,1991,39.583333333333336,11.172689932312014
fixed_w11_t7_raw,cool_nights,1992,79.53703703703704,22.722145949153653
fixed_w11_t7_raw,cool_nights,1993,47.23148148148148,13.395849873173237
fixed_w11_t7_raw,cool_nights,1994,37.398148148148145,10.50282288903505
fixed_w11_t7_raw,cool_nights,1995,35.925925925925924,10.045415826492013
fixed_w11_t7_raw,cool_nights,1996,35.56481481481482,10.011964925644499
fixed_w11_t7_raw,cool_nights,1997,33.925925925925924,9.550996918518713
fixed_w11_t7_raw,cool_nights,1998,19.583333333333332,5.5369571056784235
fixed_w11_t7_raw,cool_nights,1999,22.52777777777778,6.317780696693782
fixed_w11_t7_raw,cool_nights,2000,26.0,7.282660607031848
fixed_w11_t7_raw,cool_nights,2001,20.09259259259259,5.581838329912294
fixed_w11_t7_raw,cool_nights,2002,22.00925925925926,6.13807768398154
fixed_w11_t7_raw,cool_nights,2003,29.47222222222222,8.222154512907437
fixed_w11_t7_raw,cool_nights,2004,26.953703703703702,7.5013616220347155
fixed_w11_t7_raw,cool_nights,2005,25.62037037037037,7.079647164118569
fixed_w11_t7_raw,cool_nights,2006,24.88888888888889,6.849905659241257
fixed_w11_t7_raw,cool_nights,2007,29.25,8.036123186566218
fixed_w11_t7_raw,cool_nights,2008,40.25925925925926,11.04719213397425
fixed_w11_t7_raw,cool_nights,2009,25.87037037037037,7.098069388019483
fixed_w11_t7_raw,cool_nights,2010,19.63888888888889,5.386192674992492
fixed_w11_t7_raw,cool_nights,2011,33.47222222222222,9.19569086708675
fixed_w11_t7_raw,cool_nights,2012,27.97222222222222,7.712792093536802
fixed_w11_t7_raw,cool_nights,2013,34.28703703703704,9.396203745518815
fixed_w11_t7_raw,cool_nights,2014,28.09259259259259,7.7477556339683185
fixed_w11_t7_raw,cool_nights,2015,21.203703703703702,5.847008864219326
fixed_w11_t7_raw,cool_nights,2016,26.37962962962963,7.261586288788292
fixed_w11_t7_raw,cool_nights,2017,25.50925925925926,7.015814100927471
fixed_w11_t7_raw,cool_nights,2018,14.333333333333334,3.9409955128721617
fixed_w11_t7_raw,cool_nights,2019,21.037037037037038,5.801106476660592
fixed_w11_t7_raw,cool_nights,2020,26.61111111111111,7.308354480985721
fixed_w11_t7_raw,cool_nights,2021,19.86111111111111,5.462218637667548
fixed_w11_t7_raw,cool_nights,2022,18.083333333333332,4.957996762320852
fixed_w11_t7_raw,cool_nights,2023,14.49074074074074,3.972664841629526
fixed_w11_t7_raw,cool_nights,2024,18.425925925925927,5.050828560735231
fixed_w11_t7_raw,warm_days,1991,19.203703703703702,5.274321300959804
fixed_w11_t7_raw,warm_days,1992,8.546296296296296,2.383326702205295
fixed_w11_t7_raw,warm_days,1993,12.537037037037036,3.4658276120376654
fixed_w11_t7_raw,warm_days,1994,20.37962962962963,5.626253341920909
fixed_w11_t7_raw,warm_days,1995,27.73148148148148,7.67423072522238
fixed_w11_t7_raw,warm_days,1996,23.76851851851852,6.556242373256738
fixed_w11_t7_raw,warm_days,1997,25.185185185185187,7.009343335069963
fixed_w11_t7_raw,warm_days,1998,58.611111111111114,16.25936063518745
fixed_w11_t7_raw,warm_days,1999,39.5,10.93417468480786
fixed_w11_t7_raw,warm_days,2000,38.01851851851852,10.555127846693416
fixed_w11_t7_raw,warm_days,2001,51.49074074074074,14.174995841269297
fixed_w11_t7_raw,warm_days,2002,42.083333333333336,11.623773664747581
fixed_w11_t7_raw,warm_days,2003,32.69444444444444,9.027040205776663
fixed_w11_t7_raw,warm_days,2004,38.73148148148148,10.710139289983879
fixed_w11_t7_raw,warm_days,2005,37.76851851851852,10.395252394348997
fixed_w11_t7_raw,warm_days,2006,43.76851851851852,12.03007084060575
fixed_w11_t7_raw,warm_days,2007,29.75,8.178194751833793
fixed_w11_t7_raw,warm_days,2008,55.333333333333336,15.17738558387679
fixed_w11_t7_raw,warm_days,2009,41.907407407407405,11.503392664820707
fixed_w11_t7_raw,warm_days,2010,92.36111111111111,25.33447890808662
fixed_w11_t7_raw,warm_days,2011,42.648148148148145,11.72145050470253
fixed_w11_t7_raw,warm_days,2012,34.898148148148145,9.60453055533569
fixed_w11_t7_raw,warm_days,2013,58.675925925925924,16.08226375243592
fixed_w11_t7_raw,warm_days,2014,51.97222222222222,14.378910279698035
fixed_w11_t7_raw,warm_days,2015,76.94444444444444,21.198689136975858
fixed_w11_t7_raw,warm_days,2016,74.43518518518519,20.50201860821851
fixed_w11_t7_raw,warm_days,2017,74.36111111111111,20.473127042935225
fixed_w11_t7_raw,warm_days,2018,79.30555555555556,21.845034332372325
fixed_w11_t7_raw,warm_days,2019,61.24074074074074,16.880631933634056
fixed_w11_t7_raw,warm_days,2020,57.18518518518518,15.704554224570044
fixed_w11_t7_raw,warm_days,2021,113.69444444444444,31.25245013292023
fixed_w11_t7_raw,warm_days,2022,88.96296296296296,24.418472083384465
fixed_w11_t7_raw,warm_days,2023,87.52777777777777,24.05634496258986
fixed_w11_t7_raw,warm_days,2024,90.1574074074074,24.81318681259751
fixed_w11_t7_raw,warm_nights,1991,21.75925925925926,6.177610775173365
fixed_w11_t7_raw,warm_nights,1992,11.814814814814815,3.3698592928932367
fixed_w11_t7_raw,warm_nights,1993,16.962962962962962,4.790972071522576
fixed_w11_t7_raw,warm_nights,1994,28.62962962962963,8.035609995639462
fixed_w11_t7_raw,warm_nights,1995,22.76851851851852,6.369656621774185
fixed_w11_t7_raw,warm_nights,1996,30.88888888888889,8.76263308982794
fixed_w11_t7_raw,warm_nights,1997,25.52777777777778,7.152677660807025
fixed_w11_t7_raw,warm_nights,1998,44.879629629629626,12.684575581951082
fixed_w11_t7_raw,warm_nights,1999,37.851851851851855,10.633441978277638
fixed_w11_t7_raw,warm_nights,2000,37.324074074074076,10.46206044469578
fixed_w11_t7_raw,warm_nights,2001,42.24074074074074,11.733165764708671
fixed_w11_t7_raw,warm_nights,2002,39.72222222222222,11.025950777577439
fixed_w11_t7_raw,warm_nights,2003,37.80555555555556,10.531076787743892
fixed_w11_t7_raw,warm_nights,2004,39.425925925925924,10.9658184304796
fixed_w11_t7_raw,warm_nights,2005,35.06481481481482,9.689656688094429
fixed_w11_t7_raw,warm_nights,2006,49.27777777777778,13.56587395633804
fixed_w11_t7_raw,warm_nights,2007,34.833333333333336,9.564460933089245
fixed_w11_t7_raw,warm_nights,2008,50.30555555555556,13.809643770127739
fixed_w11_t7_raw,warm_nights,2009,44.49074074074074,12.210377896873169
fixed_w11_t7_raw,warm_nights,2010,69.97222222222223,19.20688607527273
fixed_w11_t7_raw,warm_nights,2011,48.370370370370374,13.283514414332156
fixed_w11_t7_raw,warm_nights,2012,43.53703703703704,11.987638632515827
fixed_w11_t7_raw,warm_nights,2013,49.7962962962963,13.646640016503031
fixed_w11_t7_raw,warm_nights,2014,52.53703703703704,14.517032550197795
fixed_w11_t7_raw,warm_nights,2015,71.64814814814815,19.744942683533573
fixed_w11_t7_raw,warm_nights,2016,64.10185185185185,17.63665919085341
fixed_w11_t7_raw,warm_nights,2017,59.925925925925924,16.494040952246664
fixed_w11_t7_raw,warm_nights,2018,77.75,21.412054626106393
fixed_w11_t7_raw,warm_nights,2019,59.879629629629626,16.504719022239886
fixed_w11_t7_raw,warm_nights,2020,54.48148148148148,14.964369588188324
fixed_w11_t7_raw,warm_nights,2021,76.82407407407408,21.10729623938517
fixed_w11_t7_raw,warm_nights,2022,73.12962962962963,20.057057460791178
fixed_w11_t7_raw,warm_nights,2023,76.5,20.97510964938856
fixed_w11_t7_raw,warm_nights,2024,81.01851851851852,22.213131728076856
fixed_w5_t7_corrected,cool_days,1991,52.995370370370374,14.561285369770738
fixed_w5_t7_corrected,cool_days,1992,104.61458333333333,28.91001166510621
fixed_w5_t7_corrected,cool_days,1993,69.29629629629629,19.19805682746708
fixed_w5_t7_corrected,cool_days,1994,48.0775462962963,13.29866037106663
fixed_w5_t7_corrected,cool_days,1995,42.554398148148145,11.759598834891134
fixed_w5_t7_corrected,cool_days,1996,47.088541666666664,12.979122435542855
fixed_w5_t7_corrected,cool_days,1997,49.41956018518518,13.711235449519007
fixed_w5_t7_corrected,cool_days,1998,30.303819444444443,8.407608730683242
fixed_w5_t7_corrected,cool_days,1999,24.13888888888889,6.683957889100178
fixed_w5_t7_corrected,cool_days,2000,31.51273148148148,8.745641921644692
fixed_w5_t7_corrected,cool_days,2001,21.42534722222222,5.9006751440349765
fixed_w5_t7_corrected,cool_days,2002,28.337962962962962,7.827037958904192
fixed_w5_t7_corrected,cool_days,2003,30.50347222222222,8.430372748560135
fixed_w5_t7_corrected,cool_days,2004,29.74074074074074,8.223410786071375
fixed_w5_t7_corrected,cool_days,2005,32.636574074074076,8.980442550632041
fixed_w5_t7_corrected,cool_days,2006,33.573495370370374,9.220915401109005
fixed_w5_t7_corrected,cool_days,2007,30.68576388888889,8.428184901837586
fixed_w5_t7_corrected,cool_days,2008,44.44444444444444,12.190600679142598
fixed_w5_t7_corrected,cool_days,2009,31.48148148148148,8.641259595504387
fixed_w5_t7_corrected,cool_days,2010,14.842592592592593,4.071234440046999
fixed_w5_t7_corrected,cool_days,2011,33.5,9.207363818718074
fixed_w5_t7_corrected,cool_days,2012,29.666666666666668,8.167242375742086
fixed_w5_t7_corrected,cool_days,2013,32.138888888888886,8.808686731938396
fixed_w5_t7_corrected,cool_days,2014,31.02777777777778,8.568693781621313
fixed_w5_t7_corrected,cool_days,2015,26.36111111111111,7.254256724643063
fixed_w5_t7_corrected,cool_days,2016,24.87037037037037,6.8487252639849645
fixed_w5_t7_corrected,cool_days,2017,18.09259259259259,4.9748030313039715
fixed_w5_t7_corrected,cool_days,2018,20.47222222222222,5.636308621412984
fixed_w5_t7_corrected,cool_days,2019,27.10185185185185,7.467613049432047
fixed_w5_t7_corrected,cool_days,2020,29.194444444444443,8.020100717488946
fixed_w5_t7_corrected,cool_days,2021,14.157407407407407,3.894630529889859
fixed_w5_t7_corrected,cool_days,2022,16.12962962962963,4.425596013428611
fixed_w5_t7_corrected,cool_days,2023,13.666666666666666,3.7570991790045336
fixed_w5_t7_corrected,cool_days,2024,20.175925925925927,5.5498364268562375
fixed_w5_t7_corrected,cool_nights,1991,49.24016203703704,13.900388426197654
fixed_w5_t7_corrected,cool_nights,1992,94.97280092592592,27.122560766402923
fixed_w5_t7_corrected,cool_nights,1993,58.7662037037037,16.662505856122202
fixed_w5_t7_corrected,cool_nights,1994,45.301504629629626,12.725293813972725
fixed_w5_t7_corrected,cool_nights,1995,45.19675925925926,12.640685721602598
