index_name,station_id,station_name,n_years,insufficient_years_for_qr,publication_warning_short_record,ols_slope,slope_0.10,ci_low_0.10,ci_high_0.10,slope_0.50,ci_low_0.50,ci_high_0.50,slope_0.90,ci_low_0.90,ci_high_0.90,Delta1,Delta2,Delta3
warm_days,99407,Boshruyeh,34,False,False,12.768525592055013,5.625000425523738,,,15.714286751613919,8.4995438798984,22.929029623329438,19.166669384802713,,,13.541668959278976,3.452382633188794,10.089286326090182
warm_days,99421,Natanz,33,False,False,20.651737967914436,12.352941685830082,,,18.33332996268302,8.677213173044604,27.989446752321435,28.333333852496892,,,15.98039216666681,10.000003889813872,5.980388276852938
warm_days,99459,Borujen,34,False,False,33.640947288006146,14.666667724439083,,,31.9999999777775,21.24189951534906,42.758100440205936,30.303030696867598,,,15.636362972428515,-1.6969692809099008,17.333332253338416
warm_days,99623,Zahak,32,False,False,20.935019644697057,6.785716077532696,,,25.333332799989417,18.306167261071252,32.36049833890758,22.99999790827009,,,16.21428183073739,-2.3333348917193284,18.547616722456723
warm_nights,19996,Bahookalat,32,False,False,12.763964279460687,8.571436542422488,,,10.00000036099967,0.6925746453156236,19.307426076683715,24.444449427244994,,,15.873012884822506,14.444449066245324,1.4285638185771816
warm_nights,40700,Parsabad,34,False,False,16.249045072574496,16.521739279135538,,,14.999999910275672,9.86555089383369,20.134448926717653,17.000000038889244,,,0.47826075975370586,2.0000001286135713,-1.5217393688598655
warm_nights,40701,Maku,34,False,False,19.85790679908329,15.185184552951403,,,20.769226057234505,13.524496218558276,28.013955895910733,27.777770829202257,,,12.592586276250854,7.0085447719677525,5.5840415042831015
warm_nights,40702,Jolfa,34,False,False,24.702826585179544,20.47619058201112,,,24.999997104497808,15.578951816363451,34.42104239263217,29.56521303936538,,,9.089022457354258,4.56521593486757,4.523806522486687
warm_nights,40703,Khoy,34,False,False,28.736440030557702,26.66664749209953,,,24.999998769830466,17.15387270018547,32.846124839475465,38.88888695270415,,,12.22223946060462,13.888888182873682,-1.6666487222690627
warm_nights,40704,Ahar,34,False,False,14.760886172650892,11.666675163944646,,,13.500000250001982,8.457442120475797,18.542558379528167,23.74998872254026,,,12.083313558595613,10.249988472538277,1.8333250860573358
