index_name,station_id,station_name,metric,signal,noise_sd,signal_to_noise,expected_direction,emerged,snr_threshold
warm_days,40743,Sabzevar,0.10,3.771318152110282,8.035295882454486,0.4693440300493681,True,False,2.0
warm_days,40743,Sabzevar,0.50,7.18238582468533,3.521264974799513,2.039717509499343,True,True,2.0
warm_days,40743,Sabzevar,0.90,6.061825860403866,4.089928314783337,1.4821349896263378,True,False,2.0
warm_days,40743,Sabzevar,Delta1,2.290507708293584,8.620512064491736,0.2657043678099222,True,False,2.0
warm_days,40744,Golmakan,0.10,7.066609695304407,4.931233403650618,1.4330308701415266,True,False,2.0
warm_days,40744,Golmakan,0.50,9.45177826004612,3.0730565295296137,3.0756929360791436,True,True,2.0
warm_days,40744,Golmakan,0.90,12.815289504232744,3.835789935852279,3.340977925941948,True,True,2.0
warm_days,40744,Golmakan,Delta1,5.748679808928337,6.440392838307583,0.8925976960186461,True,False,2.0
warm_days,40745,Mashhad,0.10,5.329532058452207,4.554381404783946,1.1701988886688406,True,False,2.0
warm_days,40745,Mashhad,0.50,10.7965742835564,3.6792712761069617,2.93443279207731,True,True,2.0
warm_days,40745,Mashhad,0.90,13.722002292281232,5.037967961026928,2.7237176572842214,True,True,2.0
warm_days,40745,Mashhad,Delta1,8.392470233829023,7.028589096384086,1.194047641531157,True,False,2.0
warm_days,40746,Neyshabur,0.10,4.430515115508812,4.493863143779088,0.9859034362544018,True,False,2.0
warm_days,40746,Neyshabur,0.50,8.483728881263715,4.728029489475062,1.7943477087334405,True,False,2.0
warm_days,40746,Neyshabur,0.90,9.876616507956893,5.441560398477439,1.815033884530693,True,False,2.0
warm_days,40746,Neyshabur,Delta1,5.446101392448082,5.826853028866744,0.9346556993058885,True,False,2.0
warm_days,40747,Sanandaj,0.10,10.890167783135182,2.51269186504265,4.334064170240123,True,True,2.0
warm_days,40747,Sanandaj,0.50,17.290226780022568,2.5139192218921,6.877797277435625,True,True,2.0
warm_days,40747,Sanandaj,0.90,22.650507747817187,10.050002554734638,2.2537812925377168,True,True,2.0
warm_days,40747,Sanandaj,Delta1,11.760339964682004,10.370791721140248,1.1339867081419872,True,False,2.0
warm_days,40748,Bijar,0.10,8.706996292406568,5.891524018503553,1.4778852237656066,True,False,2.0
warm_days,40748,Bijar,0.50,14.722360190219764,3.606153434960369,4.082566217923992,True,True,2.0
warm_days,40748,Bijar,0.90,25.121618530099497,8.986023277753755,2.795632478750842,True,True,2.0
warm_days,40748,Bijar,Delta1,16.414622237692928,9.793334879760444,1.676101393368716,True,False,2.0
warm_days,40749,Zarrineh,0.10,9.219250137505194,6.091045941300739,1.513574224583246,True,False,2.0
warm_days,40749,Zarrineh,0.50,16.34504592938785,4.469528462097813,3.6569956021079144,True,True,2.0
warm_days,40749,Zarrineh,0.90,25.456798973402677,10.14145141452477,2.51017314316006,True,True,2.0
warm_days,40749,Zarrineh,Delta1,16.237548835897478,12.729811558897149,1.2755529617049746,True,False,2.0
warm_days,40751,Tehran (Shemiran),0.10,12.097713438046902,3.3776898670223927,3.581653116279636,True,True,2.0
warm_days,40751,Tehran (Shemiran),0.50,18.29533222829828,2.99127880970782,6.116224328177995,True,True,2.0
warm_days,40751,Tehran (Shemiran),0.90,28.571377937406893,8.086156974110471,3.533369192421586,True,True,2.0
warm_days,40751,Tehran (Shemiran),Delta1,16.473664499359995,8.475353424236141,1.9437141644443834,True,False,2.0
warm_days,40752,Karaj,0.10,8.44256171987817,4.545332106992365,1.8574136105237407,True,False,2.0
warm_days,40752,Karaj,0.50,14.112032337232485,4.141613184312261,3.407375751720732,True,True,2.0
warm_days,40752,Karaj,0.90,17.23172714404819,5.959188329072802,2.8916231863290176,True,True,2.0
warm_days,40752,Karaj,Delta1,8.78916542417002,7.223900844840621,1.2166785803057258,True,False,2.0
warm_days,40754,Tehran (Mehrabad Airport),0.10,3.5688241495081225,4.782635516638302,0.7462045010732151,True,False,2.0
warm_days,40754,Tehran (Mehrabad Airport),0.50,3.02637187433891,5.006139581874314,0.6045320600521145,True,False,2.0
warm_days,40754,Tehran (Mehrabad Airport),0.90,4.372602389459064,7.382575119352059,0.5922868807656414,True,False,2.0
warm_days,40754,Tehran (Mehrabad Airport),Delta1,0.8037782399509423,7.65750814553603,0.10496603133481582,True,False,2.0
warm_days,40755,Abali,0.10,8.668191726879682,4.576541333287759,1.8940486047467875,True,False,2.0
warm_days,40755,Abali,0.50,9.482715556070003,4.548828502794888,2.084650047862574,True,True,2.0
warm_days,40755,Abali,0.90,16.891503314725522,13.403354875597442,1.260244429212175,True,False,2.0
warm_days,40755,Abali,Delta1,8.223311587845837,13.218726867547677,0.6220955822935024,True,False,2.0
warm_days,40757,Semnan,0.10,7.069232868096695,4.570379442876797,1.5467496641038212,True,False,2.0
warm_days,40757,Semnan,0.50,9.560508465086318,4.501361840637696,2.123914673727253,True,True,2.0
warm_days,40757,Semnan,0.90,12.976298405923998,10.480514245331651,1.238135658439093,True,False,2.0
warm_days,40757,Semnan,Delta1,5.907065537827305,10.771593481978924,0.5483929139834265,True,False,2.0
warm_days,40758,Garmsar,0.10,1.031146350599436,5.463301397662681,0.18874052071163103,True,False,2.0
warm_days,40758,Garmsar,0.50,2.895266778891507,5.377648178742054,0.5383890285602082,True,False,2.0
warm_days,40758,Garmsar,0.90,-0.2672609890218972,9.124399123990212,0.029290804291890803,False,False,2.0
