index_name,station_id,station_name,ols_slope_per_c,ols_expected_direction,slope_per_c_0.10,ci_low_per_c_0.10,ci_high_per_c_0.10,expected_direction_0.10,slope_per_c_0.50,ci_low_per_c_0.50,ci_high_per_c_0.50,expected_direction_0.50,slope_per_c_0.90,ci_low_per_c_0.90,ci_high_per_c_0.90,expected_direction_0.90
warm_days,40853,Baft,39.5878305759807,True,41.72053926276618,,,True,47.142710471902255,29.70850938277789,64.57691156102662,True,36.272216564620074,,,True
warm_days,40854,Bam,28.184951484700868,True,19.207835000967545,,,True,25.711235932973974,10.46452452179206,40.95794734415589,True,34.06720760753937,,,True
warm_days,40856,Zahedan,22.480929546672147,True,20.31157221531713,,,True,21.994332655404637,10.249494211086436,33.73917109972284,True,26.162077968184274,,,True
warm_days,40857,Bushehr (Coastal),59.14284619403828,True,30.571201945379215,,,True,86.69358034763219,54.72393857357595,118.66322212168843,True,53.437736109870684,,,True
warm_days,40858,Bushehr (Airport),9.937950563446464,True,12.066803366438256,,,True,7.719291482264895,0.40032784969949375,15.038255114830296,True,10.298149870360824,,,True
warm_days,40859,Fasa,31.35151486350407,True,28.35729797349138,,,True,28.40854763008546,17.241162941348875,39.57593231882205,True,32.08236372897047,,,True
warm_days,40870,Khash,25.92197997444564,True,39.50648706778572,,,True,26.80704797777014,15.811599919789696,37.80249603575058,True,30.992000005696926,,,True
warm_days,40873,Lar,29.452651949826834,True,23.36250666770883,,,True,32.5526785857266,17.054946251544152,48.050410919909055,True,19.319757823099824,,,True
warm_days,40875,Bandarabbas,27.766355689750448,True,31.25989682578911,,,True,33.99324349206972,22.319682265131554,45.66680471900789,True,24.389102018956624,,,True
warm_days,40876,Minab,34.2174184814549,True,35.234071202012366,,,True,34.63425978536006,20.27869305862867,48.98982651209145,True,35.02024520881066,,,True
warm_days,40877,Kahnuj,21.32769195774221,True,24.738446243911216,,,True,25.537160425905924,14.034852822398273,37.03946802941358,True,25.277024140655985,,,True
warm_days,40878,Saravan,23.89394386275761,True,18.555879126759187,,,True,19.33950418910666,8.729381149954975,29.949627228258343,True,28.141269915376757,,,True
warm_days,40879,Iranshahr,30.098429474686654,True,40.73766701033011,,,True,28.097727778552525,18.602947188829464,37.59250836827559,True,33.1441603838057,,,True
warm_days,40882,Kish Island,25.651487764812895,True,23.449832838111647,,,True,32.2980021315293,21.021626340039532,43.57437792301907,True,22.8632949665632,,,True
warm_days,40883,Bandar-E-Lengeh,28.17996834438876,True,28.94630271032342,,,True,33.2978900218192,20.04011521199176,46.55566483164664,True,25.61203275607225,,,True
warm_days,40889,Siri Island,30.6063016934622,True,24.26515363087479,,,True,41.03196990082116,23.927180589917477,58.13675921172484,True,24.011718260159732,,,True
warm_days,40890,Abumusa Island,62.67295806521684,True,34.59665374912062,,,True,53.07217460286679,21.011875604624485,85.1324736011091,True,61.74814653064342,,,True
warm_days,40893,Jask,11.841500086733983,True,6.4517649458762225,,,True,11.483884674155288,0.5654027688056438,22.402366579504932,True,10.057120385050833,,,True
warm_days,40898,Chahbahar,21.19134307907514,True,16.9388958318965,,,True,23.888160362457285,1.2516204173165981,46.52470030759797,True,22.602454862814806,,,True
warm_days,88187,Jam,40.69983962561477,True,34.63748762252802,,,True,33.372616015753714,17.158096066893485,49.58713596461394,True,37.4318996093071,,,True
warm_days,99331,Tehran (Geophysic),33.882826440216064,True,24.353451853031476,,,True,38.35360330982163,24.640763869076213,52.06644275056705,True,32.71546881010645,,,True
warm_days,99407,Boshruyeh,21.927982206608036,True,18.170532237759215,,,True,18.6383930731218,9.166870198029937,28.109915948213665,True,26.55091844468808,,,True
warm_days,99421,Natanz,32.48585126727348,True,20.989536187199725,,,True,34.203396458987335,19.96226100547943,48.444531912495236,True,29.3869534208611,,,True
warm_days,99459,Borujen,49.161743131191464,True,29.387990869280543,,,True,49.46023233718219,25.8983378330045,73.02212684135988,True,46.40092863339223,,,True
warm_days,99623,Zahak,31.96030499268082,True,16.833227264867443,,,True,45.790512617680996,28.823145677364426,62.75787955799757,True,31.34483888255269,,,True
warm_nights,19996,Bahookalat,10.986796019048706,True,12.615193525186267,,,True,7.994076886100952,-6.05837925208737,22.046533024289275,True,25.057231191660748,,,True
warm_nights,40700,Parsabad,22.636849815255264,True,24.276915394050757,,,True,17.75622915996084,7.644468953342415,27.867989366579263,True,23.17440744952215,,,True
warm_nights,40701,Maku,31.548189028659696,True,34.92914336323029,,,True,34.167486372618455,22.699085830288467,45.63588691494844,True,28.45395195161579,,,True
warm_nights,40702,Jolfa,34.07830174079656,True,21.14292471026372,,,True,29.74659899960277,13.008167892122739,46.48503010708281,True,33.879782082778995,,,True
warm_nights,40703,Khoy,38.67987202218704,True,21.734650433069618,,,True,41.76793739203972,23.236081441481435,60.29979334259801,True,40.7282626495984,,,True
warm_nights,40704,Ahar,22.773005904819005,True,15.842619411965213,,,True,27.76573418222993,18.97491139498498,36.55655696947488,True,22.163976182395523,,,True
warm_nights,40706,Tabriz,21.86380894354849,True,12.704168029286121,,,True,24.75836739145453,17.39197942019034,32.12475536271872,True,22.619642474565477,,,True
warm_nights,40708,Ardebil,30.298543135713942,True,37.449836109702765,,,True,30.257298731168376,14.118302143084428,46.396295319252324,True,30.017354775523202,,,True
warm_nights,40709,Astara,30.299768119553505,True,32.8864093764109,,,True,29.550119220724433,13.694452779152646,45.40578566229622,True,33.61508152237157,,,True
warm_nights,40710,Sarab,20.070731634682655,True,14.76161785247219,,,True,20.844812380232582,10.00388355122339,31.685741209241776,True,20.80977419199513,,,True
warm_nights,40712,Orumiyeh,19.688813551746456,True,18.546923118803313,,,True,17.043523652452144,10.391113313030402,23.695933991873886,True,21.771975856202772,,,True
warm_nights,40713,Maragheh-Synoptic,31.335369793262885,True,27.72683449908392,,,True,29.21755396246263,15.951144982201708,42.48396294272355,True,32.15764469295505,,,True
warm_nights,40716,Mianeh,29.033610250443488,True,16.134577149726397,,,True,29.591835310741455,15.414831324863169,43.768839296619745,True,29.768481775632704,,,True
warm_nights,40717,Khalkhal,22.58042027155712,True,16.912830745715834,,,True,25.62196124162089,13.354487553872376,37.88943492936941,True,24.552104017674814,,,True
warm_nights,40718,Bandar-E-Anzali,29.706886656794286,True,31.488508536807664,,,True,31.648110143595318,20.327740688649612,42.96847959854102,True,31.30816843643994,,,True
warm_nights,40719,Rasht,36.83302479701075,True,15.577237370674727,,,True,40.72390385800231,23.028658945428738,58.41914877057588,True,36.879855510152645,,,True
warm_nights,40723,Bojnurd,19.915898485238984,True,20.53701226755919,,,True,21.050481880359715,12.597711581365802,29.50325217935363,True,22.13714281539954,,,True
warm_nights,40724,Piranshahr,39.209411720471515,True,34.63748260624002,,,True,42.171144843188856,22.16007973629136,62.182209950086346,True,38.77084879709131,,,True
